Date,actual_level,fair_level,predicted_change,residual
2018-10-31,68.7582,68.1928242068465,-1.6120899680836867,0.5653757931535068
2018-11-01,66.9156,66.79297712512637,-1.3998470817201154,0.12262287487362755
2018-11-02,66.0434,67.23319219345122,0.44021506832484336,-1.1897921934512112
2018-11-05,65.14,66.90617255118944,-0.32701964226177815,-1.7661725511894417
2018-11-06,64.2413,66.24197141662555,-0.66420113456389,-2.0006714166255506
2018-11-07,62.4763,63.194701813309216,-3.0472696033163316,-0.7184018133092138
2018-11-08,63.5488,63.615257329826434,0.4205555165172141,-0.06645732982643437
2018-11-09,66.64,65.00564302394052,1.3903856941140846,1.634356976059479
2018-11-14,71.685,66.22857664218263,1.2229336182421136,5.456423357817371
2018-11-15,73.2176,65.00863145217488,-1.2199451900077498,8.208968547825123
2018-11-16,74.272,64.56913261552545,-0.4394988366494329,9.702867384474558
2018-11-19,77.0023,66.82389945469275,2.2547668391673032,10.178400545307255
2018-11-20,79.1575,69.27723295849542,2.4533335038026616,9.880267041504581
2018-11-21,78.2001,68.59758026272202,-0.6796526957733984,9.602519737277987
2018-11-26,78.9399,66.42586816716074,-2.1717120955612677,12.514031832839251
2018-11-27,78.455,66.20321872171695,-0.2226494454438034,12.251781278283048
2018-11-28,73.6002,63.93234451117104,-2.270874210545905,9.667855488828963
2018-11-29,74.5088,64.40478589456029,0.4724413833892565,10.104014105439703
2018-11-30,74.9635,63.64481690836997,-0.7599689861903252,11.318683091630028
2018-12-03,74.5137,62.20026346084607,-1.4445534475239028,12.313436539153933
2018-12-04,79.1463,66.90292058119576,4.702657120349688,12.243379418804238
2018-12-07,82.7499,69.98962884050351,3.086708259307762,12.760271159496483
2018-12-10,81.3876,69.66591961756197,-0.32370922294154963,11.721680382438038
2018-12-11,80.0959,69.43190155471842,-0.2340180628435424,10.663998445281578
2018-12-12,77.9138,68.81401881280073,-0.6178827419176938,9.09978118719927
2018-12-13,76.82,68.69314691818418,-0.12087189461655118,8.12685308181581
2018-12-14,79.33,70.96048871881186,2.267341800627676,8.369511281188139
2018-12-17,81.9931,73.92950999091282,2.969021272100959,8.063590009087179
2018-12-18,81.7192,74.45962643925192,0.5301164483391062,7.2595735607480805
2018-12-19,86.1307,76.13489710328051,1.6752706640285915,9.995802896719496
2018-12-20,89.6263,78.23318848375362,2.098291380473115,11.393111516246378
2018-12-21,92.5119,80.68460288378742,2.451414400033797,11.827297116212577
2018-12-24,94.9118,84.96941217828807,4.284809294500642,9.942387821711932
2018-12-27,89.4014,84.34440521077269,-0.6250069675153703,5.0569947892273035
2018-12-28,88.2407,84.29857531941896,-0.045829891353739376,3.9421246805810455
2018-12-31,87.7486,83.09272475411994,-1.2058505652990132,4.655875245880054
2019-01-03,90.1712,86.2069621324026,3.114237378282654,3.9642378675974044
2019-01-04,83.644,81.62414999157323,-4.582812140829356,2.019850008426772
2019-01-07,81.38,80.91930336328038,-0.7048466282928638,0.4606966367196179
2019-01-08,78.6202,79.71048984629552,-1.2088135169848597,-1.0902898462955193
2019-01-09,79.1088,79.37304221836612,-0.33744762792938515,-0.26424221836612105
2019-01-10,77.1099,78.77206023365262,-0.6009819847135027,-1.662160233652628
2019-01-11,77.5214,78.66804402278933,-0.10401621086330413,-1.1466440227893315
2019-01-14,79.3702,79.47461062858032,0.806566605790998,-0.10441062858032524
2019-01-15,76.3925,78.40884458456303,-1.0657660440172998,-2.0163445845630292
2019-01-16,76.3211,78.35016233480577,-0.05868224975725403,-2.029062334805772
2019-01-17,73.5549,77.33302298088809,-1.0171393539176843,-3.778122980888085
2019-01-18,72.4838,75.9293976364811,-1.4036253444069928,-3.4455976364810965
2019-01-23,74.1843,75.44791943680386,-0.481478199677231,-1.2636194368038645
2019-01-24,74.1006,75.32470021009223,-0.12321922671162894,-1.2241002100922316
2019-01-25,72.2425,74.02149736521704,-1.3032028448751944,-1.7789973652170374
2019-01-28,73.1379,75.2966553943186,1.275158029101569,-2.1587553943186037
2019-01-29,72.4,75.70980329859319,0.413147904274588,-3.309803298593181
2019-01-30,69.1425,74.0777770894848,-1.6320262091083928,-4.935277089484799
2019-01-31,66.1129,73.27438479894569,-0.8033922905391071,-7.161484798945693
2019-02-01,66.8611,72.90483247599283,-0.369552322952856,-6.04373247599284
2019-02-04,65.1217,72.03950181510575,-0.8653306608870882,-6.917801815105747
2019-02-05,64.2025,71.70051502070372,-0.33898679440202545,-7.498015020703718
2019-02-06,66.1087,71.94848484841994,0.24796982771621248,-5.839784848419939
2019-02-07,68.4975,73.37677253009589,1.4282876816759595,-4.879272530095889
2019-02-08,67.1838,73.29400794355476,-0.0827645865411325,-6.110207943554755
2019-02-11,67.8395,73.29599407728642,0.001986133731660677,-5.456494077286422
2019-02-12,64.7789,71.83890802275288,-1.45708605453355,-7.060008022752882
2019-02-13,65.2,71.60215217160825,-0.23675585114462008,-6.40215217160825
2019-02-14,64.9225,72.28303810916029,0.6808859375520264,-7.360538109160288
2019-02-15,62.5151,70.8903655194649,-1.392672589695389,-8.375265519464897
2019-02-20,60.471,70.51126237522604,-0.379103144238847,-10.040262375226042
2019-02-21,61.9026,70.88353770744135,0.3722753322153068,-8.980937707441349
2019-02-22,61.3813,70.22101887327898,-0.6625188341623758,-8.839718873278976
2019-02-25,61.0013,70.48607632349605,0.26505745021707466,-9.48477632349605
2019-02-26,60.5588,70.83666287949049,0.3505865559944316,-10.277862879490492
2019-02-27,59.725,70.68172179429332,-0.15494108519716024,-10.956721794293323
2019-02-28,60.1587,70.99559001440578,0.3138682201124601,-10.836890014405775
2019-03-01,59.2788,69.84571149182985,-1.14987852257594,-10.566911491829849
2019-03-04,59.8225,70.71260225032813,0.8668907584982843,-10.890102250328134
2019-03-05,61.1938,70.93880465177092,0.2262024014428021,-9.74500465177092
2019-03-06,62.8899,72.04934850057455,1.1105438488036226,-9.159448500574555
2019-03-07,63.9475,73.37833443981194,1.3289859392373846,-9.430834439811939
2019-03-08,63.6372,73.56526985532643,0.1869354155144991,-9.928069855326434
2019-03-11,59.9813,71.68229674455306,-1.8829731107733754,-11.70099674455306
2019-03-12,59.58,71.4541481809955,-0.22814856355755894,-11.874148180995505
2019-03-13,58.145,70.66000522771144,-0.7941429532840579,-12.515005227711434
2019-03-14,58.4275,70.83022763723952,0.1702224095280838,-12.402727637239515
2019-03-15,57.9269,70.39976117444833,-0.4304664627911911,-12.472861174448326
2019-03-18,57.185,70.08226480796274,-0.3174963664855944,-12.897264807962742
2019-03-19,57.6325,70.2544602346313,0.17219542666855578,-12.621960234631295
2019-03-20,65.7875,71.07895962363432,0.8244993890030222,-5.291459623634324
2019-03-21,64.5075,69.91850661549053,-1.1604530081437934,-5.411006615490535
2019-03-22,68.1313,73.10221083684314,3.1837042213526163,-4.970910836843146
2019-03-25,68.8012,73.42869623429594,0.3264853974528031,-4.627496234295947
2019-03-26,68.181,72.23898691797551,-1.1897093163204373,-4.057986917975512
2019-03-27,68.3438,73.1549948906822,0.9160079727067038,-4.811194890682202
2019-03-28,66.275,72.55897342035937,-0.5960214703228496,-6.283973420359359
2019-03-29,63.3813,71.75111517697314,-0.8078582433862078,-8.369815176973141
2019-04-01,61.6138,70.1467645226349,-1.6043506543382586,-8.532964522634899
2019-04-02,62.17,70.32656372089707,0.1797991982621765,-8.156563720897068
2019-04-03,61.9375,70.09471921123964,-0.23184450965743164,-8.157219211239635
2019-04-04,61.1413,69.93748435028016,-0.15723486095948616,-8.796184350280157
2019-04-05,60.0375,69.38642716823644,-0.5510571820437214,-9.348927168236436
2019-04-08,60.019,69.34419693635206,-0.042230231884370716,-9.325196936352064
2019-04-09,60.7537,70.42515889538029,1.0809619590282271,-9.67145889538029
2019-04-10,59.4275,70.01556440183629,-0.4095944935439972,-10.588064401836284
2019-04-11,58.8,69.88075501073847,-0.13480939109782675,-11.080755010738471
2019-04-12,56.26,68.7483974837455,-1.1323575269929624,-12.488397483745509
2019-04-15,56.4263,69.01507081879141,0.26667333504591056,-12.588770818791417
2019-04-16,57.3645,68.86914421342853,-0.14592660536289143,-11.504644213428527
2019-04-17,57.6425,69.30461936893079,0.4354751555022683,-11.662119368930789
2019-04-18,57.494,69.20457677763132,-0.10004259129947451,-11.710576777631317
2019-04-23,56.827,68.41041854585738,-0.7941582317739284,-11.583418545857384
2019-04-24,58.1475,69.1382304334705,0.7278118876131163,-10.990730433470496
2019-04-25,58.6213,69.22798561307454,0.08975517960403942,-10.60668561307454
2019-04-26,57.1459,68.82976442432086,-0.39822118875367896,-11.68386442432086
2019-04-29,57.745,68.80288228756554,-0.02688213675532946,-11.05788228756554
2019-04-30,57.4013,68.94771203642067,0.14482974885513702,-11.54641203642067
2019-05-01,58.925,70.18756053999635,1.2398485035756908,-11.262560539996358
2019-05-02,58.8587,70.20793315164414,0.020372611647781532,-11.349233151644142
2019-05-03,57.624,68.89893935079638,-1.308993800847765,-11.27493935079638
2019-05-06,58.5888,70.3515735169554,1.4526341661590136,-11.762773516955399
2019-05-07,60.8831,73.2683822776525,2.916808760697112,-12.385282277652507
2019-05-08,62.2287,73.43889152153301,0.17050924388049865,-11.210191521533005
2019-05-09,63.0533,73.90743806578884,0.46854654425583864,-10.854138065788838
2019-05-10,60.607,72.69301365815001,-1.2144244076388369,-12.086013658150009
2019-05-13,65.6038,76.77155105603573,4.0785373978857296,-11.167751056035726
2019-05-14,63.39,75.33046957327664,-1.4410814827590874,-11.940469573276644
2019-05-15,63.4588,74.54971544041348,-0.7807541328631671,-11.090915440413482
2019-05-16,62.2875,73.29225830708907,-1.2574571333244078,-11.00475830708907
2019-05-17,63.4002,74.15433875712728,0.8620804500382132,-10.75413875712728
2019-05-20,64.0639,74.91471857239088,0.7603798152636018,-10.850818572390878
2019-05-21,62.9025,73.6862794119578,-1.2284391604330884,-10.783779411957795
2019-05-22,63.3462,74.167892255093,0.481612843135201,-10.82169225509299
2019-05-23,65.0263,76.33225243205197,2.164360176958983,-11.305952432051967
2019-05-24,64.7503,75.95975407848265,-0.3724983535693282,-11.20945407848265
2019-05-29,67.2088,76.87101452127851,0.9112604427958599,-9.662214521278514
2019-05-30,66.7188,76.77700261517799,-0.09401190610051842,-10.05820261517799
2019-05-31,70.1887,79.00081721601023,2.223814600832245,-8.812117216010236
2019-06-03,69.735,79.62938871117603,0.6285714951657928,-9.894388711176035
2019-06-04,65.4488,76.83803771922041,-2.7913509919556208,-11.389237719220404
2019-06-05,64.0963,75.86816976029935,-0.9698679589210535,-11.771869760299353
2019-06-06,63.74,75.30780238453356,-0.5603673757657959,-11.567802384533557
2019-06-07,62.21,74.54185350845455,-0.7659488760790055,-12.33185350845455
2019-06-10,60.3013,73.77581092749223,-0.7660425809623238,-13.474510927492233
2019-06-11,60.0725,73.8908956884574,0.11508476096518035,-13.818395688457407
2019-06-12,61.5438,74.28063293238861,0.38973724393120146,-12.736832932388616
2019-06-13,60.3682,74.02367201128095,-0.25696092110766217,-13.65547201128095
2019-06-14,61.4512,74.16439713167398,0.14072512039303142,-12.71319713167398
2019-06-17,60.5037,74.10309864947143,-0.06129848220254724,-13.599398649471432
2019-06-18,57.5675,73.22139566863642,-0.8817029808350096,-15.653895668636416
2019-06-19,55.2625,73.00261515494932,-0.2187805136871046,-17.740115154949322
2019-06-20,53.7701,72.13035279991675,-0.8722623550325714,-18.36025279991675
2019-06-21,55.4588,72.44692519981147,0.31657239989472513,-16.988125199811478
2019-06-24,55.6037,72.84014810335168,0.39322290354020706,-17.236448103351677
2019-06-25,58.1938,74.29288633714548,1.4527382337937924,-16.099086337145472
2019-06-26,57.3248,74.25605129068326,-0.0368350464622066,-16.931251290683257
2019-06-27,55.7475,73.95021644556829,-0.30583484511498227,-18.202716445568285
2019-06-28,54.1486,73.25711632925953,-0.6931001163087448,-19.10851632925953
2019-07-01,52.7051,72.13132932642314,-1.1257870028363968,-19.42622932642314
2019-07-02,52.1296,71.79536177982705,-0.3359675465960981,-19.665761779827044
2019-07-03,51.6688,71.0382956742478,-0.7570661055792398,-19.36949567424781
2019-07-08,54.7062,71.72319461539473,0.6848989411469217,-17.01699461539473
2019-07-09,53.846,71.62062049131202,-0.10257412408269671,-17.774620491312028
2019-07-10,52.4521,71.02700366154576,-0.5936168297662601,-18.57490366154576
2019-07-11,53.4202,70.54392290674076,-0.4830807548050006,-17.12372290674076
2019-07-12,53.4799,70.03073031283019,-0.5131925939105781,-16.550830312830186
2019-07-15,53.4376,70.30868149343705,0.2779511806068552,-16.871081493437046
2019-07-16,54.05,70.74534674013238,0.43666524669532886,-16.69534674013238
2019-07-17,54.659,72.04330804017894,1.29796130004657,-17.384308040178944
2019-07-18,52.9225,71.73738712392378,-0.30592091625515694,-18.814887123923782
2019-07-19,53.9813,72.55426557818494,0.8168784542611472,-18.57296557818494
2019-07-22,52.735,72.1138449486487,-0.44042062953622757,-19.378844948648705
2019-07-23,50.7643,71.07188472118753,-1.041960227461182,-20.30758472118753
2019-07-24,49.6612,70.6309328848975,-0.44095183629001544,-20.969732884897503
2019-07-25,51.145,71.30012739407529,0.6691945091777836,-20.155127394075286
2019-07-26,51.245,70.46417361079699,-0.8359537832783093,-19.219173610796993
2019-07-29,52.6463,70.9027706280933,0.43859701729631195,-18.256470628093297
2019-07-30,52.5063,71.59251595814659,0.6897453300532984,-19.08621595814659
2019-07-31,55.175,73.58311204046447,1.990596082317885,-18.408112040464474
2019-08-01,55.7875,75.5309069941342,1.9477949536697208,-19.743406994134197
2019-08-02,56.6437,76.48185581289601,0.9509488187618161,-19.838155812896012
2019-08-05,62.4712,82.13910149149937,5.657245678603361,-19.66790149149937
2019-08-06,59.5247,79.69187441154409,-2.4472270799552858,-20.16717441154409
2019-08-07,59.99,79.38557281585369,-0.3063015956903915,-19.39557281585369
2019-08-08,58.1775,76.85353770794511,-2.5320351079085834,-18.676037707945106
2019-08-09,59.07,77.80455810962052,0.9510204016754019,-18.734558109620515
2019-08-12,61.7513,80.35422785596647,2.5496697463459634,-18.60292785596647
2019-08-13,56.7825,77.67650470397626,-2.677723151990217,-20.894004703976265
2019-08-14,62.3937,82.54967593263594,4.873171228659678,-20.155975932635933
2019-08-15,61.9463,82.37751673450194,-0.1721591981340037,-20.431216734501938
2019-08-16,58.1925,80.17580977246733,-2.201706962034598,-21.98330977246733
2019-08-19,55.4338,78.32712547059839,-1.8486843018689358,-22.89332547059839
2019-08-20,56.977,79.60164475395061,1.2745192833522119,-22.624644753950612
2019-08-21,54.58,78.18055026506674,-1.4210944888838664,-23.600550265066744
2019-08-22,54.61,78.42858054391803,0.2480302788512909,-23.81858054391803
2019-08-23,58.52,82.42760299485194,3.9990224509339014,-23.907602994851935
2019-08-26,56.2975,81.221429935193,-1.2061730596589346,-24.923929935193
2019-08-27,56.6188,82.11955519918703,0.8981252639940348,-25.500755199187033
2019-08-28,55.1525,81.25027628636715,-0.8692789128198828,-26.09777628636715
2019-08-29,53.9562,79.5435671294208,-1.7067091569463608,-25.58736712942079
2019-08-30,54.0549,79.8666510825356,0.32308395311480403,-25.811751082535594
2019-09-04,53.8827,78.183448507754,-1.6832025747816004,-24.300748507753994
2019-09-05,52.215,76.21302583123662,-1.970422676517373,-23.998025831236617
2019-09-06,51.2325,75.81504311215195,-0.3979827190846701,-24.582543112151953
2019-09-09,51.7239,75.65560063611339,-0.1594424760385638,-23.93170063611339
2019-09-10,52.0604,75.32766665958765,-0.32793397652574763,-23.267266659587648
2019-09-11,50.8338,74.44936131812072,-0.8783053414669251,-23.615561318120726
2019-09-12,50.0975,73.97531049220431,-0.4740508259163981,-23.87781049220432
2019-09-13,50.0655,73.52855180430412,-0.44675868790021034,-23.463051804304115
2019-09-16,51.0394,74.44574649518081,0.9171946908766998,-23.406346495180813
2019-09-17,51.5034,75.01288058828328,0.5671340931024754,-23.50948058828328
2019-09-18,50.8275,74.26750126769379,-0.7453793205894941,-23.440001267693788
2019-09-19,51.8025,74.29095484606431,0.023453578370520204,-22.488454846064307
2019-09-20,59.7225,75.469276658883,1.1783218128186956,-15.746776658883007
2019-09-23,58.9837,75.43192064405304,-0.03735601482997676,-16.448220644053038
2019-09-24,60.9675,77.32737387317437,1.8954532291213326,-16.359873873174365
2019-09-25,60.1,76.12531764427763,-1.2020562288967378,-16.025317644277628
2019-09-26,60.845,76.61627720211317,0.4909595578355411,-15.771277202113168
2019-09-27,61.685,77.62521147396207,1.0089342718489023,-15.940211473962066
2019-09-30,59.8,77.08465352686962,-0.5405579470924519,-17.28465352686962
2019-10-01,60.645,79.16201280150472,2.077359274635104,-18.517012801504713
2019-10-02,63.3886,81.85431868371167,2.6923058822069517,-18.46571868371167
2019-10-03,62.7263,81.00379479775928,-0.8505238859523867,-18.27749479775928
2019-10-04,60.2422,79.02213082977974,-1.981663967979544,-18.779930829779744
2019-10-07,61.145,79.6460516525983,0.6239208228185653,-18.5010516525983
2019-10-08,63.0913,82.1642528395979,2.5182011869995993,-19.07295283959791
2019-10-09,61.4316,80.63355891636715,-1.530693923230766,-19.201958916367147
2019-10-10,59.9725,79.40462863481415,-1.2289302815529999,-19.43212863481415
2019-10-11,57.2388,77.54585194875875,-1.8587766860553856,-20.307051948758755
2019-10-16,56.0675,78.02633253685462,0.48048058809586075,-21.958832536854622
2019-10-17,55.63,77.75308287392035,-0.2732496629342675,-22.123082873920346
2019-10-18,54.905,78.38246581556538,0.6293829416450398,-23.47746581556538
2019-10-21,53.7975,77.45674396712623,-0.9257218484391583,-23.65924396712623
2019-10-22,54.6326,78.19374399985689,0.7370000327306662,-23.561143999856895
2019-10-23,54.1437,77.84523330167809,-0.34851069817880054,-23.70153330167809
2019-10-24,54.6188,77.62993122464448,-0.21530207703362264,-23.01113122464448
2019-10-25,53.5975,76.84144273190145,-0.7884884927430134,-23.243942731901456
2019-10-28,53.3275,76.25825832497763,-0.5831844069238267,-22.93075832497763
2019-10-29,54.4875,76.46036351556891,0.2021051905912865,-21.972863515568918
2019-10-30,54.2126,76.2024147753715,-0.25794874019742164,-21.989814775371492
2019-10-31,55.0563,77.15912401269003,0.956709237318534,-22.10282401269003
2019-11-01,52.9,75.8004171185938,-1.358706894096227,-22.9004171185938
2019-11-04,51.4663,75.3672312083668,-0.43318591022701014,-23.900931208366806
2019-11-05,51.86,75.35774192027186,-0.009489288094933813,-23.497741920271864
